Date,MSFT,KLM,ING,MOS
2016-12-28,59.91,0.01,12.07,28.92
2016-12-29,59.4,0.01,12.0,27.93
2016-12-30,59.49,0.01,12.06,28.25
2017-01-03,59.33,0.01,12.31,28.5
2017-01-04,59.04,0.01,12.58,28.55
2017-01-05,58.76,0.01,12.63,29.7
2017-01-06,58.87,0.01,12.6,29.65
2017-01-09,59.3,0.01,12.4,29.67
2017-01-10,59.28,0.01,12.45,29.59
2017-01-11,59.16,0.01,12.27,29.58
2017-01-12,59.59,0.02,12.49,30.21
2017-01-13,59.17,0.01,12.58,30.27
2017-01-17,59.23,0.01,12.5,30.28
2017-01-18,59.22,0.01,12.21,29.64
2017-01-19,58.81,0.01,12.23,29.5
2017-01-20,59.22,0.01,12.23,29.5
2017-01-23,59.25,0.01,12.24,30.11
2017-01-24,59.72,0.01,12.27,30.65
2017-01-25,60.43,0.01,12.61,32.2
2017-01-26,60.59,0.02,12.66,30.77
2017-01-27,61.79,0.02,12.59,30.58
2017-01-30,62.07,0.01,12.34,29.94
2017-01-31,61.29,0.01,12.43,29.83
2017-02-01,60.82,0.01,12.49,30.16
2017-02-02,59.77,0.01,12.73,30.36
2017-02-03,60.0,0.02,12.86,30.31
2017-02-06,60.0,0.01,12.62,30.54
2017-02-07,60.23,0.01,12.61,29.89
2017-02-08,60.07,0.01,12.3,30.98
2017-02-09,60.02,0.02,12.46,30.96
2017-02-10,60.71,0.02,12.27,30.83
2017-02-13,60.7,0.02,12.39,31.84
2017-02-14,61.23,0.02,12.36,32.34
2017-02-15,61.32,0.02,12.49,32.69
2017-02-16,61.55,0.01,12.62,32.37
2017-02-17,61.29,0.01,12.3,31.85
2017-02-21,61.42,0.01,12.28,32.58
2017-02-22,61.16,0.02,11.98,32.07
2017-02-23,61.24,0.02,12.12,32.02
2017-02-24,61.35,0.01,11.75,30.25
2017-02-27,61.36,0.02,11.84,30.16
2017-02-28,60.92,0.01,11.73,30.29
2017-03-01,60.97,0.02,12.18,30.64
2017-03-02,61.5,0.01,12.24,30.15
2017-03-03,60.83,0.01,12.63,29.38
2017-03-06,60.81,0.01,12.6,29.1
2017-03-07,61.02,0.02,12.48,28.77
2017-03-08,61.09,0.02,12.83,28.36
2017-03-09,61.97,0.02,13.03,28.32
2017-03-10,61.9,0.02,13.29,28.15
2017-03-13,61.8,0.02,13.41,28.41
2017-03-14,61.35,0.02,13.1,27.95
2017-03-15,61.36,0.02,13.14,27.91
2017-03-16,61.55,0.02,13.46,28.43
2017-03-17,61.71,0.02,13.43,28.2
2017-03-20,61.71,0.01,13.23,28.33
2017-03-21,61.97,0.02,13.58,28.36
2017-03-22,60.96,0.02,12.78,27.77
2017-03-23,61.74,0.01,12.86,27.92
2017-03-24,62.13,0.01,12.83,28.1
2017-03-27,61.44,0.01,12.77,27.6
2017-03-28,61.75,0.01,12.91,27.78
2017-03-29,61.91,0.01,12.8,28.29
2017-03-30,62.19,0.01,12.86,28.48
2017-03-31,62.41,0.01,12.97,28.35
2017-04-03,62.56,0.01,12.92,28.36
2017-04-04,62.16,0.02,12.8,28.01
2017-04-05,63.03,0.02,12.97,28.47
2017-04-06,62.36,0.02,12.86,28.12
2017-04-07,62.6,0.01,12.9,28.17
2017-04-10,62.37,0.02,12.85,28.07
2017-04-11,62.36,0.02,12.8,28.05
2017-04-12,62.19,0.02,12.69,27.69
2017-04-13,62.07,0.02,12.56,27.23
2017-04-17,61.83,0.02,12.6,26.65
2017-04-18,62.11,0.01,12.67,26.34
2017-04-19,62.41,0.01,13.05,26.29
2017-04-20,62.23,0.01,13.12,26.15
2017-04-21,62.43,0.02,13.12,26.22
2017-04-24,64.15,0.02,14.02,26.24
2017-04-25,64.55,0.02,14.16,26.56
2017-04-26,64.72,0.02,14.02,26.54
2017-04-27,64.79,0.02,14.02,26.72
2017-04-28,65.51,0.01,14.06,26.71
2017-05-01,65.29,0.01,14.08,26.3
2017-05-02,66.27,0.01,14.16,25.25
2017-05-03,65.96,0.01,14.31,23.98
2017-05-04,65.62,0.01,14.53,22.96
2017-05-05,65.5,0.01,14.8,22.69
2017-05-08,65.57,0.01,14.7,22.77
2017-05-09,65.46,0.01,14.65,23.27
2017-05-10,65.59,0.01,14.76,22.81
2017-05-11,64.99,0.01,14.65,22.77
2017-05-12,65.22,0.01,14.73,22.93
2017-05-15,64.78,0.01,14.89,22.42
2017-05-16,65.23,0.01,15.07,22.74
2017-05-17,65.87,0.01,14.78,22.7
2017-05-18,64.44,0.01,14.5,21.83
2017-05-19,64.54,0.01,14.88,22.25
2017-05-22,64.91,0.01,15.0,23.08
2017-05-23,65.7,0.01,15.12,22.51
2017-05-24,65.85,0.01,14.97,22.63
2017-05-25,65.94,0.01,15.08,22.44
2017-05-26,66.74,0.01,14.96,22.15
2017-05-30,66.73,0.01,14.85,22.45
2017-05-31,67.43,0.01,14.91,22.41
2017-06-01,67.16,0.01,14.8,22.09
2017-06-02,67.35,0.01,14.93,22.18
2017-06-05,68.81,0.01,14.82,21.84
2017-06-06,69.13,0.01,14.74,21.92
2017-06-07,69.45,0.01,15.08,22.06
2017-06-08,69.33,0.01,15.06,21.71
2017-06-09,68.88,0.01,15.34,22.31
2017-06-12,66.21,0.01,15.22,22.94
2017-06-13,66.95,0.01,15.17,22.98
2017-06-14,67.8,0.01,15.13,23.12
2017-06-15,66.23,0.01,14.7,21.98
2017-06-16,66.67,0.01,14.89,21.82
2017-06-19,67.41,0.01,15.19,22.23
2017-06-20,67.71,0.01,15.0,22.17
2017-06-21,67.13,0.01,14.8,21.72
2017-06-22,67.44,0.01,14.71,21.35
2017-06-23,67.01,0.01,14.78,21.86
2017-06-26,68.27,0.01,15.0,22.48
2017-06-27,67.03,0.01,15.15,22.71
2017-06-28,66.17,0.01,15.19,22.29
2017-06-29,66.33,0.01,15.54,22.11
2017-06-30,65.76,0.01,15.39,22.18
2017-07-03,66.29,0.01,15.5,22.49
2017-07-05,65.26,0.01,15.53,23.19
2017-07-06,65.27,0.01,15.61,22.18
2017-07-07,65.68,0.01,15.71,21.94
2017-07-10,66.41,0.01,15.73,22.1
2017-07-11,66.93,0.01,15.78,23.22
2017-07-12,67.59,0.01,15.83,23.31
2017-07-13,68.36,0.01,15.87,22.96
2017-07-14,69.07,0.01,15.85,23.18
2017-07-17,69.6,0.01,15.9,23.2
2017-07-18,69.88,0.01,15.75,23.33
2017-07-19,70.27,0.01,15.74,23.47
2017-07-20,70.92,0.01,15.91,24.12
2017-07-21,70.23,0.01,15.94,23.85
2017-07-24,70.3,0.01,15.97,23.68
2017-07-25,70.56,0.01,16.27,23.64
2017-07-26,71.08,0.01,16.21,23.74
2017-07-27,70.52,0.01,16.4,23.07
2017-07-28,69.48,0.01,16.35,23.31
2017-07-31,70.08,0.01,16.45,23.61
2017-08-01,69.89,0.01,16.64,23.26
2017-08-02,69.37,0.01,16.44,22.25
2017-08-03,69.02,0.01,16.44,21.62
2017-08-04,69.22,0.01,16.56,21.86
2017-08-07,69.6,0.01,16.66,22.07
2017-08-08,68.93,0.01,16.66,21.43
2017-08-09,69.08,0.01,16.31,20.99
2017-08-10,68.74,0.01,16.22,20.68
2017-08-11,68.47,0.01,16.1,20.29
2017-08-14,69.85,0.01,16.22,19.95
2017-08-15,70.73,0.01,16.27,19.69
2017-08-16,70.49,0.01,16.27,19.73
2017-08-17,70.72,0.01,16.1,20.05
2017-08-18,69.47,0.01,15.93,19.58
2017-08-21,69.66,0.01,16.0,19.39
2017-08-22,69.54,0.02,16.01,19.51
2017-08-23,70.13,0.02,15.97,19.42
2017-08-24,69.92,0.02,15.99,19.71
2017-08-25,70.03,0.02,15.96,19.85
2017-08-28,70.22,0.02,16.08,19.91
2017-08-29,69.45,0.02,15.95,19.44
2017-08-30,70.18,0.02,15.82,19.42
2017-08-31,71.16,0.01,15.89,19.46
2017-09-01,71.81,0.01,15.93,19.57
2017-09-05,70.49,0.01,15.76,19.63
2017-09-06,70.88,0.01,15.72,19.08
2017-09-07,70.82,0.02,15.89,19.45
2017-09-08,71.45,0.02,15.9,19.19
2017-09-11,71.43,0.02,15.96,19.18
2017-09-12,71.86,0.02,16.25,19.76
2017-09-13,72.02,0.02,16.41,19.98
2017-09-14,72.09,0.02,16.33,19.79
2017-09-15,71.93,0.02,16.25,20.13
2017-09-18,72.31,0.01,16.32,20.32
2017-09-19,72.29,0.02,16.29,21.02
2017-09-20,72.43,0.01,16.3,20.61
2017-09-21,72.2,0.01,16.48,20.47
2017-09-22,71.12,0.01,16.48,20.54
2017-09-25,71.21,0.01,16.3,20.54
2017-09-26,70.81,0.01,16.23,20.94
2017-09-27,70.7,0.01,16.47,21.16
2017-09-28,70.69,0.01,16.45,21.17
2017-09-29,71.07,0.02,16.4,20.95
2017-10-02,71.81,0.02,16.5,21.18
2017-10-03,71.77,0.02,16.52,21.54
2017-10-04,71.21,0.02,16.43,21.39
2017-10-05,72.3,0.01,16.41,21.39
2017-10-06,72.73,0.01,16.53,21.21
2017-10-09,73.02,0.02,16.59,20.62
2017-10-10,73.37,0.01,16.61,20.68
2017-10-11,73.4,0.01,16.68,20.76
2017-10-12,73.52,0.01,16.69,20.67
2017-10-13,74.58,0.01,16.58,20.95
2017-10-16,74.42,0.01,16.48,21.45
2017-10-17,74.46,0.01,16.47,21.41
2017-10-18,74.66,0.01,16.57,20.71
2017-10-19,74.56,0.02,16.59,20.7
2017-10-20,75.28,0.01,16.76,20.9
2017-10-23,75.92,0.01,16.66,21.05
2017-10-24,75.84,0.02,16.75,20.76
2017-10-25,75.53,0.02,17.02,21.34
2017-10-26,76.13,0.02,16.86,20.9
2017-10-27,81.1,0.01,16.56,20.57
2017-10-30,80.45,0.02,16.56,20.61
2017-10-31,81.09,0.01,16.63,21.93
2017-11-01,80.43,0.01,16.67,22.64
2017-11-02,80.12,0.01,16.41,22.46
2017-11-03,80.82,0.01,16.44,22.13
2017-11-06,80.93,0.01,16.36,22.01
2017-11-07,81.48,0.01,16.41,22.13
2017-11-08,80.87,0.01,16.39,22.19
2017-11-09,80.85,0.01,16.3,22.05
2017-11-10,80.54,0.01,16.36,22.05
2017-11-13,80.41,0.01,16.12,22.33
2017-11-14,80.26,0.01,16.2,22.82
2017-11-15,80.63,0.01,16.04,22.43
2017-11-16,80.28,0.01,16.2,22.13
2017-11-17,80.3,0.01,16.11,22.07
2017-11-20,79.6,0.01,16.05,22.56
2017-11-21,79.93,0.01,15.97,22.77
2017-11-22,80.98,0.01,16.11,23.32
2017-11-24,80.19,0.01,16.43,23.58
2017-11-27,80.48,0.01,16.31,23.4
2017-11-28,81.21,0.01,16.23,23.13
2017-11-29,81.83,0.01,16.37,23.82
2017-11-30,80.67,0.01,16.35,24.07
2017-12-01,80.76,0.01,16.19,23.91
2017-12-04,81.55,0.01,16.23,23.99
2017-12-05,78.58,0.01,16.1,23.23
2017-12-06,78.78,0.01,15.94,23.33
2017-12-07,79.74,0.01,16.06,22.95
2017-12-08,80.79,0.01,16.6,23.61
2017-12-11,81.43,0.01,16.61,23.27
2017-12-12,82.41,0.01,16.5,23.49
2017-12-13,82.83,0.01,16.46,24.56
2017-12-14,82.53,0.01,16.59,24.33
2017-12-15,82.36,0.01,16.39,24.47
2017-12-18,84.16,0.01,16.51,24.7
2017-12-19,83.42,0.01,16.63,24.14
2017-12-20,83.27,0.01,16.6,24.12
2017-12-21,83.13,0.01,16.59,24.16
2017-12-22,82.5,0.01,16.54,24.93
2017-12-26,82.41,0.01,16.58,25.14
2017-12-27,82.74,0.01,16.57,25.04
2017-12-28,82.98,0.01,16.6,25.01
2017-12-29,82.72,0.01,16.58,25.6
